name	x	y	z	impedance
REF	0.01819999999999999	0.001299999999999999	0.1534	n/a
1	0.06870000000000001	-0.0819	0.0004	n/a
2	0.09069999999999999	-0.07300000000000001	0.0376	n/a
3	0.1023	-0.0597	0.06800000000000001	n/a
4	0.0989	-0.0433	0.096	n/a
5	0.0804	-0.02	0.1217	n/a
6	0.06550000000000002	-0.0001	0.1332	n/a
7	0.0393	0.0204	0.1428	n/a
8	0.1038	-0.05980000000000001	0.011	n/a
9	0.118	-0.0442	0.04109999999999999	n/a
10	0.1202	-0.0304	0.0688	n/a
11	0.1068	0.003	0.09909999999999998	n/a
12	0.08599999999999998	0.026	0.115	n/a
13	0.0583	0.0374	0.1274	n/a
14	0.1235	-0.0237	0.0136	n/a
15	0.1278	0.0007	0.0384	n/a
16	0.1232	0.005200000000000001	0.07099999999999999	n/a
17	0.123	0.004299999999999999	-0.0037	n/a
18	0.1215	0.0319	0.0687	n/a
19	0.09940000000000002	0.04610000000000001	0.09039999999999999	n/a
20	0.07520000000000003	0.06020000000000002	0.1057	n/a
21	0.1263	0.0289	0.0124	n/a
22	0.1174	0.049	0.0364	n/a
23	0.1044	0.0635	0.06220000000000001	n/a
24	0.0856	0.0704	0.0817	n/a
25	0.1076	0.06420000000000001	0.0113	n/a
26	0.08990000000000001	0.0814	0.0319	n/a
27	0.07850000000000001	0.08870000000000002	0.05600000000000002	n/a
28	0.06329999999999998	0.08579999999999997	0.08260000000000001	n/a
29	0.0494	0.07329999999999999	0.1101	n/a
30	0.03540000000000001	0.058	0.124	n/a
31	0.01130000000000001	0.03570000000000002	0.1419	n/a
32	0.0677	0.08589999999999999	-0.003199999999999999	n/a
33	0.05410000000000001	0.09279999999999999	0.019	n/a
34	0.04619999999999999	0.09619999999999999	0.05170000000000001	n/a
35	0.03579999999999997	0.09270000000000001	0.0871	n/a
36	0.02029999999999998	0.07780000000000001	0.1087	n/a
37	-0.002200000000000013	0.05160000000000001	0.133	n/a
38	0.03970000000000001	0.09249999999999999	-0.0115	n/a
39	0.02239999999999997	0.09700000000000002	0.0205	n/a
40	0.01619999999999999	0.09959999999999998	0.0548	n/a
41	0.006000000000000006	0.09330000000000001	0.0814	n/a
42	-0.01050000000000002	0.081	0.1068	n/a
43	0.02430000000000001	0.0878	-0.0333	n/a
44	0.01369999999999999	0.0931	-0.008200000000000001	n/a
45	-0.01320000000000001	0.09550000000000002	0.027	n/a
46	-0.01250000000000002	0.0941	0.0554	n/a
47	-0.01760000000000002	0.0876	0.079	n/a
