name	x	y	z	impedance
REF	-0.0148	0.0002000000000000031	0.1541	n/a
1	0.0599	-0.07530000000000001	0.024	n/a
2	0.07000000000000001	-0.0738	0.0566	n/a
3	0.07709999999999999	-0.0558	0.08719999999999999	n/a
4	0.06509999999999999	-0.039	0.1145	n/a
5	0.0511	-0.0142	0.1354	n/a
6	0.03329999999999996	0.001599999999999998	0.1419	n/a
7	0.004300000000000007	0.01450000000000002	0.1475	n/a
8	0.08970000000000002	-0.0568	0.0408	n/a
9	0.0972	-0.0414	0.07049999999999999	n/a
10	0.0915	-0.0246	0.0963	n/a
11	0.07850000000000003	0.003500000000000001	0.1132	n/a
12	0.05	0.0218	0.1287	n/a
13	0.0237	0.0329	0.1365	n/a
14	0.1098	-0.0164	0.0511	n/a
15	0.1071	0.0034	0.0727	n/a
16	0.09530000000000002	0.004600000000000002	0.09460000000000002	n/a
17	0.113	0.0055	0.03699999999999999	n/a
18	0.0901	0.0307	0.09260000000000002	n/a
19	0.06790000000000002	0.03830000000000001	0.1073	n/a
20	0.04410000000000001	0.05130000000000001	0.1147	n/a
21	0.1093	0.02330000000000001	0.0497	n/a
22	0.0949	0.0443	0.0704	n/a
23	0.07639999999999998	0.05620000000000001	0.0851	n/a
24	0.05650000000000002	0.06190000000000002	0.09810000000000001	n/a
25	0.09469999999999999	0.0728	0.0308	n/a
26	0.073	0.0824	0.0468	n/a
27	0.05780000000000001	0.08420000000000001	0.0732	n/a
28	0.04180000000000002	0.08040000000000001	0.09500000000000002	n/a
29	0.02799999999999998	0.0698	0.1131	n/a
30	0.01029999999999998	0.05820000000000001	0.1292	n/a
31	-0.01170000000000001	0.03100000000000002	0.1419	n/a
32	0.05549999999999999	0.08639999999999999	0.0168	n/a
33	0.03859999999999998	0.09040000000000001	0.039	n/a
34	0.0302	0.0924	0.0691	n/a
35	0.01329999999999999	0.08550000000000001	0.09540000000000001	n/a
36	0.0008999999999999778	0.07400000000000001	0.1126	n/a
37	-0.0202	0.05449999999999999	0.1313	n/a
38	0.03270000000000001	0.0897	0.007400000000000001	n/a
39	0.009000000000000017	0.09249999999999999	0.0345	n/a
40	9.999999999999431e-05	0.0929	0.0665	n/a
41	-0.01330000000000004	0.08519999999999998	0.09000000000000001	n/a
42	-0.03060000000000001	0.07119999999999999	0.1052	n/a
43	0.01739999999999999	0.08509999999999998	-0.0127	n/a
44	0.008299999999999997	0.08759999999999998	0	n/a
45	-0.0225	0.08479999999999999	0.03330000000000001	n/a
46	-0.02390000000000001	0.08589999999999999	0.06240000000000001	n/a
47	-0.03350000000000003	0.07899999999999997	0.0862	n/a
48	0.0113	0.08119999999999999	-0.03900000000000001	n/a
49	-0.0126	0.0747	-0.0225	n/a
50	-0.04360000000000001	0.07439999999999999	0.0359	n/a
51	-0.0508	0.07009999999999998	0.06709999999999999	n/a
52	-0.04869999999999998	0.06340000000000001	0.0934	n/a
53	-0.04809999999999999	0.047	0.1134	n/a
54	-0.04079999999999998	0.03139999999999998	0.1322	n/a
55	-0.02670000000000001	0.003300000000000005	0.1428	n/a
56	-0.04059999999999999	0.06170000000000001	-0.0168	n/a
57	-0.049	0.06950000000000001	0.0163	n/a
58	-0.0636	0.05849999999999999	0.0405	n/a
59	-0.06659999999999999	0.05210000000000001	0.07110000000000001	n/a
60	-0.06859999999999999	0.03959999999999998	0.09379999999999998	n/a
61	-0.05860000000000002	0.02280000000000001	0.1185	n/a
62	-0.07259999999999998	-0.006099999999999954	0.1154	n/a
63	-0.06100000000000001	0.0482	-0.0116	n/a
64	-0.07299999999999998	0.0501	0.0172	n/a
65	-0.0813	0.03330000000000001	0.04499999999999999	n/a
66	-0.08139999999999999	0.02679999999999999	0.0741	n/a
67	-0.07779999999999999	0.01280000000000001	0.09760000000000001	n/a
68	-0.07949999999999999	0.02720000000000001	-0.0034	n/a
69	-0.08550000000000001	0.02210000000000001	0.0183	n/a
70	-0.0897	0.01009999999999997	0.04630000000000002	n/a
71	-0.0878	0.003699999999999967	0.0754	n/a
72	-0.08350000000000001	-0.009199999999999989	0.09229999999999999	n/a
73	-0.0892	0.005800000000000001	0.0029	n/a
74	-0.09320000000000001	-0.005400000000000021	0.0211	n/a
75	-0.0895	-0.01559999999999999	0.0475	n/a
76	-0.0843	-0.02700000000000001	0.0766	n/a
77	-0.07630000000000001	-0.02959999999999999	0.09990000000000002	n/a
